Invoice ID,Branch,CustomerID,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Longitude,Latitude,day_of_week,month,week,hour
652-43-6591,A,C1899,Yangon,Normal,Female,Sports and travel,97.29,8,38.916,778.32,2019-02-16,13:18:00,Credit card,741.2571428571429,4.761904762,37.06285714285715,6.2,96.1735,16.8409,Saturday,February,7,13
785-96-0615,B,C1249,Mandalay,Member,Female,Sports and travel,35.74,15,26.805,536.1,2019-09-11,15:28:00,Ewallet,285.92,4.761904762,250.18,5.88,96.0891,21.9588,Wednesday,September,37,15
406-46-7107,A,C1849,Yangon,Normal,Female,Sports and travel,96.52,6,28.956,579.12,2019-04-30,11:52:00,Cash,551.5428571428571,4.761904762,27.577142857142857,4.5,96.1735,16.8409,Tuesday,April,18,11
250-17-5703,A,C1827,Yangon,Member,Male,Sports and travel,18.85,14,13.195,263.9,2019-07-05,18:24:00,Ewallet,188.5,4.761904762,75.4,5.6,96.1735,16.8409,Friday,July,27,18
156-95-3964,A,C1669,Yangon,Normal,Female,Sports and travel,55.39,4,11.078,221.56,2019-03-06,15:19:00,Ewallet,211.0095238095238,4.761904762,10.55047619047619,8.0,96.1735,16.8409,Wednesday,March,10,15
842-40-8179,B,C1265,Mandalay,Member,Female,Sports and travel,77.2,20,77.2,1544.0,2019-10-06,10:38:00,Credit card,772.0,4.761904762,772.0,6.72,96.0891,21.9588,Sunday,October,40,10
525-09-8450,B,C1294,Mandalay,Normal,Male,Sports and travel,72.13,14,50.491,1009.82,2019-03-21,15:12:00,Credit card,721.3,4.761904762,288.52,5.04,96.0891,21.9588,Thursday,March,12,15
410-67-1709,A,C1655,Yangon,Member,Female,Sports and travel,63.88,11,35.134,702.68,2019-09-12,17:48:00,Ewallet,511.04,4.761904762,191.64,9.9,96.1735,16.8409,Thursday,September,37,17
587-73-4862,A,C1742,Yangon,Member,Female,Sports and travel,10.69,7,3.7415,74.83,2019-05-16,11:07:00,Ewallet,53.45,4.761904762,21.38,7.6,96.1735,16.8409,Thursday,May,20,11
787-87-2010,A,C1762,Yangon,Member,Male,Health and beauty,55.5,6,16.65,333.0,2019-04-18,15:48:00,Credit card,222.0,4.761904762,111.0,6.6,96.1735,16.8409,Thursday,April,16,15
593-14-4239,B,C1283,Mandalay,Normal,Female,Home and lifestyle,95.46,11,52.503,1050.06,2019-12-14,19:40:00,Ewallet,763.68,4.761904762,286.38,5.64,96.0891,21.9588,Saturday,December,50,19
801-88-0346,C,C1326,Naypyitaw,Normal,Female,Fashion accessories,76.06,4,15.212,304.24,2019-12-26,20:30:00,Credit card,228.18,4.761904762,76.06,10.0,96.0785,19.7633,Thursday,December,52,20
388-76-2555,B,C1233,Mandalay,Normal,Male,Sports and travel,13.69,8,5.476,109.52,2019-08-20,13:59:00,Cash,82.14,4.761904762,27.38,7.56,96.0891,21.9588,Tuesday,August,34,13
711-31-1234,B,C1275,Mandalay,Normal,Female,Electronic accessories,95.64,6,28.692,573.84,2019-04-20,18:51:00,Cash,382.56,4.761904762,191.28,9.48,96.0891,21.9588,Saturday,April,16,18
886-54-6089,A,C1843,Yangon,Normal,Female,Home and lifestyle,11.43,6,3.429,68.58,2019-06-06,17:24:00,Cash,65.31428571428572,4.761904762,3.2657142857142856,7.455,96.1735,16.8409,Thursday,June,23,17
707-32-7409,B,C1237,Mandalay,Member,Female,Sports and travel,95.54,8,38.216,764.32,2019-07-13,11:58:00,Ewallet,382.16,4.761904762,382.16,7.455,96.0891,21.9588,Saturday,July,28,11
759-98-4285,C,C1447,Naypyitaw,Member,Female,Health and beauty,85.87,11,47.2285,944.57,2019-06-09,19:01:00,Credit card,601.09,4.761904762,343.48,7.455,96.0785,19.7633,Sunday,June,23,19
201-63-8275,C,C1339,Naypyitaw,Member,Female,Sports and travel,67.99,11,37.3945,747.89,2019-03-08,16:50:00,Ewallet,475.93,4.761904762,271.96,7.455,96.0785,19.7633,Friday,March,10,16
471-06-8611,C,C1344,Naypyitaw,Normal,Female,Food and beverages,52.42,1,2.621,52.42,2019-03-02,10:22:00,Credit card,49.923809523809524,4.761904762,2.4961904761904763,7.455,96.0785,19.7633,Saturday,March,9,10
200-16-5952,C,C1332,Naypyitaw,Member,Male,Food and beverages,65.65,3,9.8475,196.95,2019-07-31,16:46:00,Cash,131.3,4.761904762,65.65,7.455,96.0785,19.7633,Wednesday,July,31,16
120-54-2248,B,C1270,Mandalay,Normal,Female,Food and beverages,28.86,7,10.101,202.02,2019-09-28,18:08:00,Credit card,144.3,4.761904762,57.72,7.455,96.0891,21.9588,Saturday,September,39,18
102-77-2261,C,C1386,Naypyitaw,Member,Male,Health and beauty,65.31,11,35.9205,718.41,2019-08-15,18:02:00,Credit card,457.17,4.761904762,261.24,4.41,96.0785,19.7633,Thursday,August,33,18
875-31-8302,B,C1278,Mandalay,Normal,Male,Sports and travel,93.38,1,4.669,93.38,2019-01-23,13:07:00,Cash,88.93333333333334,4.761904762,4.446666666666666,10.0,96.0891,21.9588,Wednesday,January,4,13
102-06-2002,C,C1432,Naypyitaw,Member,Male,Sports and travel,25.25,8,10.1,202.0,2019-06-23,17:52:00,Cash,126.25,4.761904762,75.75,6.405,96.0785,19.7633,Sunday,June,25,17
457-94-0464,B,C1261,Mandalay,Member,Male,Electronic accessories,87.87,18,79.083,1581.66,2019-06-12,20:32:00,Ewallet,790.83,4.761904762,790.83,6.72,96.0891,21.9588,Wednesday,June,24,20
629-42-4133,C,C1400,Naypyitaw,Normal,Male,Health and beauty,21.8,10,10.9,218.0,2019-09-18,19:24:00,Cash,174.4,4.761904762,43.6,8.715,96.0785,19.7633,Wednesday,September,38,19
534-53-3526,A,C1744,Yangon,Normal,Female,Sports and travel,94.76,4,18.952,379.04,2019-11-25,16:06:00,Ewallet,360.9904761904762,4.761904762,18.04952380952381,7.8,96.1735,16.8409,Monday,November,48,16
307-04-2070,A,C1697,Yangon,Member,Female,Fashion accessories,30.62,1,1.531,30.62,2019-05-30,14:14:00,Credit card,29.16190476190476,4.761904762,1.458095238095238,4.1,96.1735,16.8409,Thursday,May,22,14
468-99-7231,C,C1334,Naypyitaw,Normal,Female,Home and lifestyle,44.01,10,22.005,440.1,2019-11-02,17:36:00,Cash,352.08,4.761904762,88.02,9.24,96.0785,19.7633,Saturday,November,44,17
516-77-6464,C,C1316,Naypyitaw,Member,Female,Health and beauty,10.16,8,4.064,81.28,2019-02-19,13:08:00,Ewallet,50.8,4.761904762,30.48,4.305,96.0785,19.7633,Tuesday,February,8,13
404-91-5964,A,C1629,Yangon,Normal,Male,Electronic accessories,74.58,7,26.103,522.06,2019-09-29,16:09:00,Credit card,497.19999999999993,4.761904762,24.859999999999996,9.0,96.1735,16.8409,Sunday,September,39,16
886-77-9084,C,C1391,Naypyitaw,Normal,Male,Electronic accessories,71.89,10,35.945,718.9,2019-03-14,11:33:00,Ewallet,575.12,4.761904762,143.78,5.775,96.0785,19.7633,Thursday,March,11,11
790-38-4466,C,C1376,Naypyitaw,Normal,Female,Health and beauty,10.99,6,3.297,65.94,2019-12-13,10:18:00,Credit card,54.95,4.761904762,10.99,9.765,96.0785,19.7633,Friday,December,50,10
704-10-4056,C,C1429,Naypyitaw,Member,Male,Health and beauty,60.47,6,18.141,362.82,2019-05-08,10:55:00,Credit card,181.41,4.761904762,181.41,5.88,96.0785,19.7633,Wednesday,May,19,10
497-37-6538,A,C1726,Yangon,Normal,Male,Sports and travel,58.91,7,20.6185,412.37,2019-05-18,15:15:00,Ewallet,392.73333333333335,4.761904762,19.636666666666667,9.7,96.1735,16.8409,Saturday,May,20,15
651-96-5970,A,C1886,Yangon,Normal,Male,Fashion accessories,46.41,1,2.3205,46.41,2019-10-18,20:06:00,Credit card,44.2,4.761904762,2.21,4.0,96.1735,16.8409,Friday,October,42,20
400-80-4065,C,C1344,Naypyitaw,Member,Male,Sports and travel,68.55,7,23.9925,479.85,2019-02-03,20:21:00,Credit card,274.2,4.761904762,205.65,9.66,96.0785,19.7633,Sunday,February,5,20
744-16-7898,B,C1282,Mandalay,Normal,Female,Sports and travel,97.37,14,68.159,1363.18,2019-03-23,13:48:00,Credit card,973.7,4.761904762,389.48,5.88,96.0891,21.9588,Saturday,March,12,13
263-12-5321,A,C1869,Yangon,Member,Male,Sports and travel,92.6,10,46.3,926.0,2019-11-12,12:52:00,Credit card,648.2,4.761904762,277.8,9.3,96.1735,16.8409,Tuesday,November,46,12
702-72-0487,A,C1787,Yangon,Normal,Female,Sports and travel,46.61,2,4.661,93.22,2019-07-24,12:28:00,Credit card,88.78095238095239,4.761904762,4.439047619047619,6.6,96.1735,16.8409,Wednesday,July,30,12
605-83-1050,B,C1209,Mandalay,Normal,Male,Sports and travel,27.18,3,4.077,81.54,2019-05-13,16:26:00,Ewallet,54.36,4.761904762,27.18,5.16,96.0891,21.9588,Monday,May,20,16
443-60-9639,C,C1356,Naypyitaw,Member,Female,Sports and travel,60.87,1,3.0435,60.87,2019-06-10,13:24:00,Cash,57.97142857142857,4.761904762,2.898571428571428,5.775,96.0785,19.7633,Monday,June,24,13
864-24-7918,A,C1812,Yangon,Normal,Female,Sports and travel,24.49,10,12.245,244.9,2019-08-23,15:15:00,Cash,233.23809523809524,4.761904762,11.661904761904761,8.1,96.1735,16.8409,Friday,August,34,15
359-94-5395,B,C1200,Mandalay,Normal,Male,Sports and travel,92.78,1,4.639,92.78,2019-11-02,10:50:00,Credit card,88.36190476190477,4.761904762,4.418095238095238,10.0,96.0891,21.9588,Saturday,November,44,10
401-09-4232,C,C1406,Naypyitaw,Normal,Male,Home and lifestyle,86.69,6,26.007,520.14,2019-08-12,18:38:00,Ewallet,433.45,4.761904762,86.69,9.87,96.0785,19.7633,Monday,August,33,18
751-15-6198,B,C1248,Mandalay,Normal,Male,Sports and travel,23.01,8,9.204,184.08,2019-07-14,16:45:00,Ewallet,138.06,4.761904762,46.02,9.48,96.0891,21.9588,Sunday,July,28,16
324-41-6833,C,C1311,Naypyitaw,Normal,Female,Electronic accessories,30.2,10,15.1,302.0,2019-06-11,19:30:00,Ewallet,241.6,4.761904762,60.4,5.355,96.0785,19.7633,Tuesday,June,24,19
474-33-8305,C,C1360,Naypyitaw,Normal,Male,Fashion accessories,67.39,8,26.956,539.12,2019-04-05,13:23:00,Ewallet,471.73,4.761904762,67.39,7.245,96.0785,19.7633,Friday,April,14,13
759-29-9521,A,C1835,Yangon,Member,Female,Fashion accessories,48.96,13,31.824,636.48,2019-02-09,11:27:00,Cash,440.64,4.761904762,195.84,8.0,96.1735,16.8409,Saturday,February,6,11
831-81-6575,B,C1218,Mandalay,Member,Female,Fashion accessories,75.59,18,68.031,1360.62,2019-12-17,11:12:00,Cash,680.31,4.761904762,680.31,9.6,96.0891,21.9588,Tuesday,December,51,11
220-68-6701,A,C1719,Yangon,Normal,Female,Fashion accessories,77.47,4,15.494,309.88,2019-07-30,16:36:00,Cash,295.12380952380954,4.761904762,14.756190476190477,4.2,96.1735,16.8409,Tuesday,July,31,16
618-34-8551,A,C1671,Yangon,Normal,Female,Fashion accessories,93.18,2,9.318,186.36,2019-10-07,18:41:00,Credit card,177.4857142857143,4.761904762,8.874285714285715,8.5,96.1735,16.8409,Monday,October,41,18
257-60-7754,A,C1627,Yangon,Normal,Female,Fashion accessories,50.23,4,10.046,200.92,2019-01-11,17:12:00,Cash,191.35238095238094,4.761904762,9.567619047619047,9.0,96.1735,16.8409,Friday,January,2,17
559-61-5987,B,C1261,Mandalay,Normal,Female,Fashion accessories,17.75,1,0.8875,17.75,2019-11-05,10:38:00,Cash,16.904761904761905,4.761904762,0.8452380952380952,10.0,96.0891,21.9588,Tuesday,November,45,10
189-55-2313,C,C1462,Naypyitaw,Normal,Female,Fashion accessories,62.18,12,37.308,746.16,2019-08-04,10:33:00,Ewallet,621.8,4.761904762,124.36,6.3,96.0785,19.7633,Sunday,August,31,10
565-91-4567,B,C1278,Mandalay,Normal,Male,Fashion accessories,10.75,11,5.9125,118.25,2019-09-23,14:38:00,Ewallet,86.0,4.761904762,32.25,7.44,96.0891,21.9588,Monday,September,39,14
380-60-5336,A,C1883,Yangon,Normal,Female,Fashion accessories,40.26,10,20.13,402.6,2019-06-10,18:06:00,Credit card,383.42857142857144,4.761904762,19.17142857142857,5.0,96.1735,16.8409,Monday,June,24,18
815-04-6282,C,C1478,Naypyitaw,Member,Female,Fashion accessories,64.97,8,25.988,519.76,2019-10-13,12:52:00,Credit card,324.85,4.761904762,194.91,6.825,96.0785,19.7633,Sunday,October,41,12
674-56-6360,A,C1624,Yangon,Normal,Male,Fashion accessories,95.15,1,4.7575,95.15,2019-02-13,14:00:00,Cash,90.61904761904762,4.761904762,4.530952380952381,6.0,96.1735,16.8409,Wednesday,February,7,14
778-34-2523,A,C1713,Yangon,Member,Female,Fashion accessories,48.62,11,26.741,534.82,2019-05-18,10:57:00,Cash,388.96,4.761904762,145.86,5.0,96.1735,16.8409,Saturday,May,20,10
499-27-7781,B,C1214,Mandalay,Normal,Female,Food and beverages,53.21,11,29.2655,585.31,2019-12-23,16:45:00,Ewallet,425.68,4.761904762,159.63,6.0,96.0891,21.9588,Monday,December,52,16
477-59-2456,C,C1451,Naypyitaw,Normal,Female,Fashion accessories,45.44,8,18.176,363.52,2019-10-26,11:15:00,Cash,318.08,4.761904762,45.44,9.66,96.0785,19.7633,Saturday,October,43,11
832-51-6761,A,C1621,Yangon,Normal,Male,Food and beverages,33.88,8,13.552,271.04,2019-12-01,20:29:00,Ewallet,258.1333333333334,4.761904762,12.906666666666666,9.6,96.1735,16.8409,Sunday,December,48,20
869-11-3082,B,C1225,Mandalay,Member,Male,Health and beauty,96.16,8,38.464,769.28,2019-07-17,20:03:00,Credit card,384.64,4.761904762,384.64,10.0,96.0891,21.9588,Wednesday,July,29,20
190-59-3964,B,C1202,Mandalay,Member,Male,Food and beverages,47.16,10,23.58,471.6,2019-06-10,14:35:00,Credit card,235.8,4.761904762,235.8,7.455,96.0891,21.9588,Monday,June,24,14
366-43-6862,B,C1293,Mandalay,Normal,Male,Electronic accessories,52.89,6,15.867,317.34,2019-02-28,16:32:00,Ewallet,211.56,4.761904762,105.78,7.455,96.0891,21.9588,Thursday,February,9,16
186-43-8965,A,C1771,Yangon,Member,Female,Home and lifestyle,47.68,3,7.152,143.04,2019-08-25,10:10:00,Credit card,95.36,4.761904762,47.68,7.455,96.1735,16.8409,Sunday,August,34,10
784-21-9238,C,C1325,Naypyitaw,Member,Male,Sports and travel,10.17,1,0.5085,10.17,2019-09-25,14:15:00,Cash,9.685714285714285,4.761904762,0.4842857142857143,7.455,96.0785,19.7633,Wednesday,September,39,14
276-75-6884,A,C1768,Yangon,Normal,Female,Sports and travel,68.71,3,10.3065,206.13,2019-10-18,10:05:00,Cash,196.31428571428572,4.761904762,9.815714285714286,7.455,96.1735,16.8409,Friday,October,42,10
109-86-4363,B,C1274,Mandalay,Member,Female,Sports and travel,60.08,14,42.056,841.12,2019-10-08,11:36:00,Credit card,420.56,4.761904762,420.56,7.455,96.0891,21.9588,Tuesday,October,41,11
569-76-2760,A,C1687,Yangon,Member,Female,Sports and travel,22.01,6,6.603,132.06,2019-06-14,18:15:00,Credit card,88.04,4.761904762,44.02,7.455,96.1735,16.8409,Friday,June,24,18
222-42-0244,B,C1212,Mandalay,Member,Female,Sports and travel,72.11,18,64.899,1297.98,2019-10-29,13:53:00,Credit card,648.99,4.761904762,648.99,7.455,96.0891,21.9588,Tuesday,October,44,13
760-53-9233,A,C1738,Yangon,Member,Male,Sports and travel,41.28,4,8.256,165.12,2019-12-16,18:37:00,Credit card,123.84,4.761904762,41.28,7.455,96.1735,16.8409,Monday,December,51,18
538-22-0304,C,C1367,Naypyitaw,Normal,Male,Sports and travel,64.95,12,38.97,779.4,2019-01-02,18:27:00,Cash,649.5,4.761904762,129.9,7.455,96.0785,19.7633,Wednesday,January,1,18
416-17-9926,A,C1733,Yangon,Member,Female,Sports and travel,74.22,14,51.954,1039.08,2019-12-16,14:42:00,Credit card,742.2,4.761904762,296.88,7.455,96.1735,16.8409,Monday,December,51,14
237-44-6163,A,C1732,Yangon,Normal,Male,Sports and travel,10.56,8,4.224,84.48,2019-10-05,17:43:00,Cash,80.45714285714286,4.761904762,4.022857142857143,7.455,96.1735,16.8409,Saturday,October,40,17
636-17-0325,B,C1225,Mandalay,Normal,Male,Sports and travel,62.57,6,18.771,375.42,2019-11-27,18:37:00,Cash,250.28,4.761904762,125.14,7.455,96.0891,21.9588,Wednesday,November,48,18
343-75-9322,B,C1276,Mandalay,Member,Female,Sports and travel,11.85,15,8.8875,177.75,2019-09-22,16:34:00,Cash,94.8,4.761904762,82.95,7.455,96.0891,21.9588,Sunday,September,38,16
528-14-9470,A,C1703,Yangon,Member,Male,Health and beauty,91.3,1,4.565,91.3,2019-10-28,14:42:00,Ewallet,86.95238095238095,4.761904762,4.347619047619047,9.2,96.1735,16.8409,Monday,October,44,14
427-45-9297,B,C1274,Mandalay,Normal,Female,Home and lifestyle,40.73,10,20.365,407.3,2019-12-06,11:01:00,Ewallet,285.11,4.761904762,122.19,6.48,96.0891,21.9588,Friday,December,49,11
807-34-3742,A,C1875,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,52.38,2019-07-27,19:44:00,Cash,49.885714285714286,4.761904762,2.4942857142857147,5.8,96.1735,16.8409,Saturday,July,30,19
288-62-1085,A,C1775,Yangon,Normal,Male,Fashion accessories,38.54,5,9.635,192.7,2019-02-15,13:34:00,Ewallet,183.52380952380952,4.761904762,9.176190476190476,5.6,96.1735,16.8409,Friday,February,7,13
670-71-7306,B,C1243,Mandalay,Normal,Male,Sports and travel,44.63,8,17.852,357.04,2019-01-20,20:08:00,Credit card,267.78,4.761904762,89.26,6.12,96.0891,21.9588,Sunday,January,3,20
660-29-7083,C,C1354,Naypyitaw,Normal,Male,Electronic accessories,55.87,12,33.522,670.44,2019-11-23,15:01:00,Cash,558.7,4.761904762,111.74,6.09,96.0785,19.7633,Saturday,November,47,15
271-77-8740,C,C1394,Naypyitaw,Normal,Female,Sports and travel,29.22,7,10.227,204.54,2019-08-14,11:40:00,Ewallet,175.32,4.761904762,29.22,5.25,96.0785,19.7633,Wednesday,August,33,11
497-36-0989,A,C1661,Yangon,Normal,Male,Fashion accessories,51.94,3,7.791,155.82,2019-10-01,15:21:00,Cash,148.4,4.761904762,7.419999999999999,7.9,96.1735,16.8409,Tuesday,October,40,15
291-59-1384,B,C1211,Mandalay,Normal,Male,Electronic accessories,60.3,1,3.015,60.3,2019-07-26,17:38:00,Cash,57.42857142857143,4.761904762,2.8714285714285714,7.2,96.0891,21.9588,Friday,July,30,17
860-73-6466,A,C1760,Yangon,Normal,Female,Sports and travel,39.47,2,3.947,78.94,2019-05-23,16:16:00,Credit card,75.18095238095238,4.761904762,3.7590476190476187,5.0,96.1735,16.8409,Thursday,May,21,16
549-23-9016,C,C1387,Naypyitaw,Normal,Female,Food and beverages,14.87,2,1.487,29.74,2019-05-01,18:15:00,Credit card,28.323809523809523,4.761904762,1.416190476190476,9.345,96.0785,19.7633,Wednesday,May,18,18
896-34-0956,A,C1654,Yangon,Normal,Male,Fashion accessories,21.32,1,1.066,21.32,2019-06-21,12:43:00,Cash,20.304761904761904,4.761904762,1.0152380952380953,5.9,96.1735,16.8409,Friday,June,25,12
804-38-3935,A,C1859,Yangon,Normal,Male,Electronic accessories,93.78,3,14.067,281.34,2019-04-10,11:32:00,Credit card,267.9428571428571,4.761904762,13.397142857142855,5.9,96.1735,16.8409,Wednesday,April,15,11
585-90-0249,A,C1804,Yangon,Normal,Male,Electronic accessories,73.26,1,3.663,73.26,2019-07-22,18:08:00,Ewallet,69.77142857142859,4.761904762,3.488571428571429,9.7,96.1735,16.8409,Monday,July,30,18
862-29-5914,C,C1308,Naypyitaw,Normal,Female,Sports and travel,22.38,1,1.119,22.38,2019-12-04,17:08:00,Credit card,21.314285714285713,4.761904762,1.0657142857142856,9.03,96.0785,19.7633,Wednesday,December,49,17
845-94-6841,C,C1479,Naypyitaw,Normal,Female,Food and beverages,72.88,11,40.084,801.68,2019-05-06,19:38:00,Cash,655.92,4.761904762,145.76,4.2,96.0785,19.7633,Monday,May,19,19
125-45-2293,A,C1636,Yangon,Normal,Female,Fashion accessories,99.1,6,29.73,594.6,2019-03-05,13:11:00,Cash,566.2857142857143,4.761904762,28.314285714285713,4.2,96.1735,16.8409,Tuesday,March,10,13
843-73-4724,A,C1828,Yangon,Normal,Male,Fashion accessories,74.1,1,3.705,74.1,2019-05-07,11:05:00,Cash,70.57142857142857,4.761904762,3.5285714285714285,9.2,96.1735,16.8409,Tuesday,May,19,11
409-33-9708,A,C1829,Yangon,Normal,Female,Fashion accessories,98.48,2,9.848,196.96,2019-11-16,10:12:00,Ewallet,187.58095238095237,4.761904762,9.37904761904762,9.2,96.1735,16.8409,Saturday,November,46,10
658-66-3967,C,C1365,Naypyitaw,Normal,Male,Health and beauty,53.19,8,21.276,425.52,2019-07-03,15:42:00,Ewallet,372.33,4.761904762,53.19,5.25,96.0785,19.7633,Wednesday,July,27,15
866-70-2814,B,C1243,Mandalay,Normal,Female,Electronic accessories,52.79,14,36.953,739.06,2019-05-04,11:58:00,Ewallet,527.9,4.761904762,211.16,10.0,96.0891,21.9588,Saturday,May,18,11
160-22-2687,A,C1764,Yangon,Normal,Female,Health and beauty,95.95,5,23.9875,479.75,2019-06-27,14:21:00,Ewallet,456.9047619047619,4.761904762,22.845238095238095,8.8,96.1735,16.8409,Thursday,June,26,14
895-03-6665,B,C1230,Mandalay,Normal,Female,Fashion accessories,36.51,13,23.7315,474.63,2019-11-24,10:52:00,Cash,328.59,4.761904762,146.04,5.04,96.0891,21.9588,Sunday,November,47,10
770-42-8960,B,C1271,Mandalay,Normal,Male,Food and beverages,21.12,11,11.616,232.32,2019-10-01,19:31:00,Cash,168.96,4.761904762,63.36,7.56,96.0891,21.9588,Tuesday,October,40,19
748-45-2862,A,C1673,Yangon,Normal,Female,Home and lifestyle,28.31,4,5.662,113.24,2019-05-17,18:35:00,Cash,107.84761904761905,4.761904762,5.392380952380952,8.2,96.1735,16.8409,Friday,May,20,18
234-36-2483,B,C1234,Mandalay,Normal,Male,Health and beauty,57.59,8,23.036,460.72,2019-01-15,13:51:00,Cash,345.54,4.761904762,115.18,6.12,96.0891,21.9588,Tuesday,January,3,13
316-66-3011,A,C1838,Yangon,Normal,Female,Sports and travel,47.63,9,21.4335,428.67,2019-03-13,12:35:00,Cash,408.25714285714287,4.761904762,20.412857142857142,5.0,96.1735,16.8409,Wednesday,March,11,12
848-95-6252,C,C1473,Naypyitaw,Normal,Female,Sports and travel,86.27,1,4.3135,86.27,2019-01-28,13:24:00,Ewallet,82.16190476190476,4.761904762,4.108095238095237,7.35,96.0785,19.7633,Monday,January,5,13
840-76-5966,A,C1635,Yangon,Normal,Male,Sports and travel,12.76,2,1.276,25.52,2019-07-09,18:06:00,Ewallet,24.304761904761904,4.761904762,1.2152380952380952,7.8,96.1735,16.8409,Tuesday,July,28,18
152-03-4217,B,C1240,Mandalay,Normal,Female,Sports and travel,11.28,13,7.332,146.64,2019-11-15,11:55:00,Credit card,101.52,4.761904762,45.12,5.16,96.0891,21.9588,Friday,November,46,11
533-66-5566,B,C1249,Mandalay,Normal,Female,Sports and travel,51.07,10,25.535,510.7,2019-09-12,11:42:00,Cash,357.49,4.761904762,153.21,8.4,96.0891,21.9588,Thursday,September,37,11
124-31-1458,A,C1897,Yangon,Normal,Female,Sports and travel,79.59,3,11.9385,238.77,2019-05-23,14:30:00,Cash,227.4,4.761904762,11.370000000000001,6.6,96.1735,16.8409,Thursday,May,21,14
176-78-1170,C,C1457,Naypyitaw,Normal,Male,Health and beauty,33.81,4,6.762,135.24,2019-05-29,15:11:00,Ewallet,101.43,4.761904762,33.81,7.665,96.0785,19.7633,Wednesday,May,22,15
361-59-0574,B,C1269,Mandalay,Normal,Male,Sports and travel,90.53,11,49.7915,995.83,2019-03-23,14:48:00,Credit card,724.24,4.761904762,271.59,7.8,96.0891,21.9588,Saturday,March,12,14
101-81-4070,C,C1323,Naypyitaw,Normal,Female,Fashion accessories,62.82,2,6.282,125.64,2019-11-11,12:36:00,Ewallet,119.65714285714286,4.761904762,5.982857142857143,5.145,96.0785,19.7633,Monday,November,46,12
631-34-1880,C,C1426,Naypyitaw,Member,Male,Fashion accessories,24.31,6,7.293,145.86,2019-09-26,19:09:00,Credit card,72.93,4.761904762,72.93,4.515,96.0785,19.7633,Thursday,September,39,19
852-82-2749,A,C1878,Yangon,Normal,Male,Fashion accessories,64.59,4,12.918,258.36,2019-03-04,13:35:00,Ewallet,246.05714285714285,4.761904762,12.302857142857144,9.3,96.1735,16.8409,Monday,March,10,13
873-14-6353,A,C1687,Yangon,Member,Male,Fashion accessories,24.82,10,12.41,248.2,2019-06-29,10:33:00,Credit card,173.74,4.761904762,74.46,7.1,96.1735,16.8409,Saturday,June,26,10
584-66-4073,C,C1396,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,56.5,2019-03-17,15:45:00,Ewallet,53.80952380952381,4.761904762,2.6904761904761907,10.0,96.0785,19.7633,Sunday,March,11,15
544-55-9589,B,C1286,Mandalay,Member,Female,Electronic accessories,21.43,20,21.43,428.6,2019-04-06,11:51:00,Cash,214.3,4.761904762,214.3,7.44,96.0891,21.9588,Saturday,April,14,11
166-19-2553,A,C1674,Yangon,Member,Male,Sports and travel,89.06,8,35.624,712.48,2019-06-14,17:26:00,Cash,534.36,4.761904762,178.12,9.9,96.1735,16.8409,Friday,June,24,17
737-88-5876,A,C1689,Yangon,Member,Male,Home and lifestyle,23.29,6,6.987,139.74,2019-02-08,11:52:00,Credit card,93.16,4.761904762,46.58,5.9,96.1735,16.8409,Friday,February,6,11
154-87-7367,C,C1463,Naypyitaw,Normal,Male,Home and lifestyle,65.26,10,32.63,652.6,2019-02-25,14:04:00,Ewallet,522.08,4.761904762,130.52,6.615,96.0785,19.7633,Monday,February,9,14
885-56-0389,C,C1303,Naypyitaw,Normal,Male,Fashion accessories,52.35,1,2.6175,52.35,2019-03-09,17:49:00,Cash,49.857142857142854,4.761904762,2.492857142857143,4.2,96.0785,19.7633,Saturday,March,10,17
608-05-3804,B,C1283,Mandalay,Normal,Male,Electronic accessories,39.75,1,1.9875,39.75,2019-01-30,20:19:00,Cash,37.857142857142854,4.761904762,1.8928571428571428,7.32,96.0891,21.9588,Wednesday,January,5,20
448-61-3783,A,C1682,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,720.16,2019-09-18,16:08:00,Credit card,685.8666666666667,4.761904762,34.29333333333333,4.5,96.1735,16.8409,Wednesday,September,38,16
761-49-0439,B,C1295,Mandalay,Normal,Female,Electronic accessories,12.1,11,6.655,133.1,2019-07-25,10:17:00,Ewallet,96.8,4.761904762,36.3,10.0,96.0891,21.9588,Thursday,July,30,10
490-95-0021,B,C1277,Mandalay,Normal,Female,Food and beverages,33.21,14,23.247,464.94,2019-12-16,14:25:00,Ewallet,332.1,4.761904762,132.84,7.2,96.0891,21.9588,Monday,December,51,14
115-38-7388,C,C1380,Naypyitaw,Normal,Female,Fashion accessories,10.18,10,5.09,101.8,2019-09-01,12:51:00,Credit card,81.44,4.761904762,20.36,9.975,96.0785,19.7633,Sunday,September,35,12
311-13-6971,B,C1267,Mandalay,Normal,Male,Sports and travel,31.99,14,22.393,447.86,2019-07-19,15:18:00,Credit card,319.9,4.761904762,127.96,10.0,96.0891,21.9588,Friday,July,29,15
